#
#--------------------------------------------------------------------------------
##ASTER 18.00.12 CONCEPT 00000034 CALCULE LE 10/09/2026 A 01:01:07 DE TYPE        
RESULTAT,NOM_CHAM,INST,NUME_ORDRE,NOEUD,COOR_X,COOR_Y,COOR_Z,DX,DY,DZ
RESU            ,DEPL            , 0.00000E+00,           1,39824   ,-5.37459E-02,-3.60064E-03, 4.81147E-02,-5.77166E-07,-1.19434E-06, 1.71545E-06
RESU            ,DEPL            , 0.00000E+00,           1,39825   ,-5.56221E-02,-2.52211E-03, 4.86334E-02,-5.73916E-07,-1.07425E-06, 1.58767E-06
RESU            ,DEPL            , 0.00000E+00,           1,39826   ,-5.79125E-02,-3.60064E-03, 4.81147E-02,-5.22534E-07,-9.71409E-07, 1.41685E-06
RESU            ,DEPL            , 0.00000E+00,           1,39827   ,-5.62426E-02,-6.46655E-03, 4.69382E-02,-5.08361E-07,-1.10568E-06, 1.51283E-06
RESU            ,DEPL            , 0.00000E+00,           1,39828   ,-3.41158E-02,-4.41044E-02, 1.95770E-02,-7.94481E-07,-1.69407E-06, 4.07699E-07
RESU            ,DEPL            , 0.00000E+00,           1,39829   ,-3.52646E-02,-4.35787E-02, 2.06003E-02,-7.81310E-07,-1.70683E-06, 4.45172E-07
RESU            ,DEPL            , 0.00000E+00,           1,39830   ,-3.36153E-02,-4.23964E-02, 1.71259E-02,-7.55190E-07,-1.62750E-06, 4.43778E-07
RESU            ,DEPL            , 0.00000E+00,           1,39831   ,-3.41642E-02,-4.15307E-02, 1.89881E-02,-7.48556E-07,-1.67309E-06, 5.17697E-07
RESU            ,DEPL            , 0.00000E+00,           1,39832   ,-3.64873E-02,-4.10824E-02, 1.96842E-02,-7.10546E-07,-1.65489E-06, 5.44048E-07
RESU            ,DEPL            , 0.00000E+00,           1,39833   ,-3.53130E-02,-4.10051E-02, 2.00114E-02,-7.31600E-07,-1.68494E-06, 5.58265E-07
RESU            ,DEPL            , 0.00000E+00,           1,39834   ,-3.49794E-02,-3.99356E-02, 1.84085E-02,-7.02678E-07,-1.64421E-06, 5.81646E-07
RESU            ,DEPL            , 0.00000E+00,           1,39835   ,-3.46299E-02,-4.10490E-02, 2.38860E-02,-7.92114E-07,-1.82827E-06, 6.20696E-07
RESU            ,DEPL            , 0.00000E+00,           1,39836   ,-3.29899E-02,-4.14193E-02, 1.92992E-02,-7.68836E-07,-1.70092E-06, 5.32552E-07
RESU            ,DEPL            , 0.00000E+00,           1,39837   ,-3.33882E-02,-3.91729E-02, 2.01684E-02,-7.31836E-07,-1.72141E-06, 6.66295E-07
RESU            ,DEPL            , 0.00000E+00,           1,39838   ,-3.58620E-02,-4.01053E-02, 2.18575E-02,-7.28242E-07,-1.73103E-06, 6.34651E-07
RESU            ,DEPL            , 0.00000E+00,           1,39839   ,-3.51114E-02,-3.83845E-02, 2.17034E-02,-7.04773E-07,-1.73850E-06, 7.29985E-07
RESU            ,DEPL            , 0.00000E+00,           1,39840   ,-3.45625E-02,-3.92843E-02, 1.98573E-02,-7.11528E-07,-1.69234E-06, 6.47633E-07
RESU            ,DEPL            , 0.00000E+00,           1,39841   ,-3.46109E-02,-3.68467E-02, 1.93330E-02,-6.59955E-07,-1.67675E-06, 7.73399E-07
RESU            ,DEPL            , 0.00000E+00,           1,39842   ,-3.70754E-02,-3.62638E-02, 2.21471E-02,-6.30406E-07,-1.70957E-06, 8.45344E-07
RESU            ,DEPL            , 0.00000E+00,           1,39843   , 2.47630E-02,-3.86372E-02, 2.67236E-02,-1.51798E-06,-3.66291E-06, 9.66219E-07
RESU            ,DEPL            , 0.00000E+00,           1,39844   , 2.63908E-02,-3.78579E-02, 2.55493E-02,-1.49671E-06,-3.61393E-06, 1.04099E-06
RESU            ,DEPL            , 0.00000E+00,           1,39845   , 2.78366E-02,-4.03300E-02, 2.64829E-02,-1.59967E-06,-3.76300E-06, 7.72440E-07
RESU            ,DEPL            , 0.00000E+00,           1,39846   , 2.57269E-02,-4.02894E-02, 2.73495E-02,-1.58647E-06,-3.76578E-06, 7.85508E-07
RESU            ,DEPL            , 0.00000E+00,           1,39847   , 2.59248E-02,-3.92573E-02, 2.57425E-02,-1.54102E-06,-3.61423E-06, 8.83884E-07
RESU            ,DEPL            , 0.00000E+00,           1,39848   , 2.24280E-02,-3.85087E-02, 2.47088E-02,-1.47590E-06,-3.38136E-06, 9.53773E-07
RESU            ,DEPL            , 0.00000E+00,           1,39849   , 2.38738E-02,-4.09379E-02, 2.56120E-02,-1.57638E-06,-3.52314E-06, 7.00973E-07
RESU            ,DEPL            , 0.00000E+00,           1,39850   , 2.43397E-02,-3.95176E-02, 2.54064E-02,-1.53237E-06,-3.52007E-06, 8.51289E-07
RESU            ,DEPL            , 0.00000E+00,           1,39851   , 2.34048E-02,-3.68884E-02, 2.10952E-02,-1.40364E-06,-3.11712E-06, 1.06893E-06
RESU            ,DEPL            , 0.00000E+00,           1,39852   , 2.57558E-02,-3.91785E-02, 2.35735E-02,-1.52035E-06,-3.40838E-06, 8.63369E-07
RESU            ,DEPL            , 0.00000E+00,           1,39853   , 2.41707E-02,-3.94389E-02, 2.32373E-02,-1.51147E-06,-3.31719E-06, 8.30659E-07
RESU            ,DEPL            , 0.00000E+00,           1,39854   , 2.62964E-02,-4.16443E-02, 2.28367E-02,-1.60315E-06,-3.36458E-06, 5.99473E-07
RESU            ,DEPL            , 0.00000E+00,           1,39855   , 2.68812E-02,-3.55405E-02, 2.17058E-02,-1.39332E-06,-3.30070E-06, 1.24345E-06
RESU            ,DEPL            , 0.00000E+00,           1,39856   , 2.78802E-02,-3.65486E-02, 2.46145E-02,-1.45817E-06,-3.58688E-06, 1.18111E-06
RESU            ,DEPL            , 0.00000E+00,           1,39857   , 2.59520E-02,-3.82482E-02, 2.20339E-02,-1.47961E-06,-3.28547E-06, 9.37761E-07
RESU            ,DEPL            , 0.00000E+00,           1,39858   , 2.74569E-02,-3.74290E-02, 2.32973E-02,-1.47445E-06,-3.45224E-06, 1.05420E-06
RESU            ,DEPL            , 0.00000E+00,           1,39859   , 2.72608E-02,-3.83594E-02, 2.48368E-02,-1.51574E-06,-3.58179E-06, 9.72856E-07
RESU            ,DEPL            , 0.00000E+00,           1,39860   , 3.03490E-02,-3.72942E-02, 2.64447E-02,-1.51683E-06,-3.85855E-06, 1.11984E-06
RESU            ,DEPL            , 0.00000E+00,           1,39861   , 2.83269E-02,-3.79100E-02, 2.25712E-02,-1.49311E-06,-3.42408E-06, 9.85442E-07
RESU            ,DEPL            , 0.00000E+00,           1,39862   , 2.97141E-02,-3.86148E-02, 2.44689E-02,-1.54269E-06,-3.64595E-06, 9.38666E-07
RESU            ,DEPL            , 0.00000E+00,           1,39863   , 2.88441E-02,-3.81339E-02, 2.51950E-02,-1.52428E-06,-3.67841E-06, 1.00360E-06
RESU            ,DEPL            , 0.00000E+00,           1,39864   , 2.94199E-02,-4.01045E-02, 2.68411E-02,-1.60845E-06,-3.86202E-06, 7.99816E-07
RESU            ,DEPL            , 0.00000E+00,           1,39865   ,-4.73138E-02,-4.72559E-02, 1.78921E-03,-5.42816E-07,-1.23442E-06, 1.91915E-08
RESU            ,DEPL            , 0.00000E+00,           1,39866   ,-4.67174E-02,-4.73206E-02, 4.12435E-03,-5.56848E-07,-1.25149E-06, 5.93369E-08
RESU            ,DEPL            , 0.00000E+00,           1,39867   ,-4.46018E-02,-4.82176E-02,-2.50822E-04,-5.98579E-07,-1.27549E-06,-1.68654E-08
RESU            ,DEPL            , 0.00000E+00,           1,39868   ,-4.42042E-02,-4.82608E-02, 1.30594E-03,-6.04849E-07,-1.28184E-06, 7.84098E-09
RESU            ,DEPL            , 0.00000E+00,           1,39869   ,-4.57982E-02,-4.55701E-02,-1.04320E-03,-5.32470E-07,-1.26337E-06,-3.46210E-08
RESU            ,DEPL            , 0.00000E+00,           1,39870   ,-4.46326E-02,-4.56369E-02,-7.40226E-04,-5.52848E-07,-1.28066E-06,-2.87733E-08
RESU            ,DEPL            , 0.00000E+00,           1,39871   ,-4.61982E-02,-4.38882E-02,-1.40168E-05,-4.90569E-07,-1.26176E-06,-1.28247E-08
RESU            ,DEPL            , 0.00000E+00,           1,39872   ,-4.48042E-02,-4.56780E-02, 2.84870E-03,-5.52294E-07,-1.28149E-06, 4.67601E-08
RESU            ,DEPL            , 0.00000E+00,           1,39873   ,-4.56018E-02,-4.39529E-02, 2.32112E-03,-5.04150E-07,-1.27363E-06, 4.34964E-08
RESU            ,DEPL            , 0.00000E+00,           1,39874   ,-4.42350E-02,-4.56801E-02, 8.16535E-04,-5.59962E-07,-1.28596E-06, 3.67204E-09
RESU            ,DEPL            , 0.00000E+00,           1,39875   ,-4.50326E-02,-4.39550E-02, 2.88962E-04,-5.13919E-07,-1.28030E-06,-6.30985E-09
RESU            ,DEPL            , 0.00000E+00,           1,39876   ,-4.21091E-02,-4.73444E-02,-3.39668E-03,-6.24745E-07,-1.31724E-06,-7.49796E-08
RESU            ,DEPL            , 0.00000E+00,           1,39877   ,-4.15127E-02,-4.74092E-02,-1.06154E-03,-6.31442E-07,-1.31692E-06,-3.34271E-08
RESU            ,DEPL            , 0.00000E+00,           1,39878   ,-4.40633E-02,-4.55997E-02,-2.77183E-03,-5.64291E-07,-1.29320E-06,-7.27404E-08
RESU            ,DEPL            , 0.00000E+00,           1,39879   ,-4.33067E-02,-4.39374E-02,-2.89507E-03,-5.48102E-07,-1.30959E-06,-8.68847E-08
RESU            ,DEPL            , 0.00000E+00,           1,39880   ,-4.30693E-02,-4.57075E-02, 1.12007E-03,-5.80277E-07,-1.30203E-06, 1.00434E-08
RESU            ,DEPL            , 0.00000E+00,           1,39881   ,-4.27103E-02,-4.40021E-02,-5.59925E-04,-5.57882E-07,-1.31227E-06,-2.86723E-08
RESU            ,DEPL            , 0.00000E+00,           1,39882   ,-4.38760E-02,-4.39747E-02,-8.63458E-04,-5.36342E-07,-1.29754E-06,-3.54451E-08
RESU            ,DEPL            , 0.00000E+00,           1,39883   ,-4.62369E-02,-4.21396E-02,-3.25077E-03,-4.57742E-07,-1.27460E-06,-1.05539E-07
RESU            ,DEPL            , 0.00000E+00,           1,39884   ,-4.45019E-02,-4.21692E-02,-4.97940E-03,-4.97451E-07,-1.30979E-06,-1.57202E-07
RESU            ,DEPL            , 0.00000E+00,           1,39885   ,-4.50633E-02,-4.15316E-02,-2.02657E-04,-4.68252E-07,-1.29223E-06,-1.99793E-08
RESU            ,DEPL            , 0.00000E+00,           1,39886   ,-4.39067E-02,-4.15513E-02,-1.35508E-03,-4.93893E-07,-1.31044E-06,-5.64020E-08
RESU            ,DEPL            , 0.00000E+00,           1,39887   ,-4.27127E-02,-4.23633E-02, 2.02602E-03,-5.31957E-07,-1.32251E-06, 4.49915E-08
RESU            ,DEPL            , 0.00000E+00,           1,39888   ,-4.44476E-02,-4.23338E-02, 3.75465E-03,-4.98260E-07,-1.30342E-06, 9.31075E-08
RESU            ,DEPL            , 0.00000E+00,           1,39889   , 2.50000E-03, 3.06152E-18, 4.25000E-02,-4.58007E-07,-4.09785E-06, 5.84159E-06
RESU            ,DEPL            , 0.00000E+00,           1,39890   , 1.25000E-03,-2.15693E-03, 4.23125E-02,-5.04988E-07,-4.03761E-06, 5.59073E-06
RESU            ,DEPL            , 0.00000E+00,           1,39891   , 5.83333E-03, 8.57224E-18, 4.16667E-02,-4.46782E-07,-4.20272E-06, 5.99060E-06
RESU            ,DEPL            , 0.00000E+00,           1,39892   , 5.00000E-03,-1.43795E-03, 4.15417E-02,-4.76017E-07,-4.15508E-06, 5.82957E-06
RESU            ,DEPL            , 0.00000E+00,           1,39893   , 5.83333E-03, 6.73533E-18, 4.41667E-02,-5.34857E-07,-4.38923E-06, 5.97861E-06
RESU            ,DEPL            , 0.00000E+00,           1,39894   , 6.45833E-03,-1.07928E-03, 4.40823E-02,-5.60730E-07,-4.42844E-06, 5.90367E-06
RESU            ,DEPL            , 0.00000E+00,           1,39895   , 5.00000E-03,-1.43795E-03, 4.57083E-02,-6.30199E-07,-4.48486E-06, 5.79876E-06
RESU            ,DEPL            , 0.00000E+00,           1,39896   , 3.75000E-03,-3.59488E-03, 4.38542E-02,-6.21925E-07,-4.30783E-06, 5.55677E-06
RESU            ,DEPL            , 0.00000E+00,           1,39897   , 3.75000E-03,-3.59488E-03, 4.55208E-02,-6.86193E-07,-4.44764E-06, 5.53988E-06
RESU            ,DEPL            , 0.00000E+00,           1,39898   , 5.62500E-03,-2.51723E-03, 4.39573E-02,-5.96252E-07,-4.39615E-06, 5.73669E-06
RESU            ,DEPL            , 0.00000E+00,           1,39899   , 5.62500E-03,-2.51723E-03, 4.56239E-02,-6.54185E-07,-4.53349E-06, 5.71976E-06
RESU            ,DEPL            , 0.00000E+00,           1,39900   , 1.00000E-02, 1.04092E-17, 4.25000E-02,-4.97658E-07,-4.47115E-06, 6.11121E-06
RESU            ,DEPL            , 0.00000E+00,           1,39901   , 8.75000E-03,-2.15693E-03, 4.23125E-02,-5.45355E-07,-4.40899E-06, 5.87880E-06
RESU            ,DEPL            , 0.00000E+00,           1,39902   , 8.33333E-03, 9.18455E-18, 4.41667E-02,-5.33934E-07,-4.51600E-06, 6.06077E-06
RESU            ,DEPL            , 0.00000E+00,           1,39903   , 9.16667E-03,-1.43795E-03, 4.57083E-02,-6.09803E-07,-4.69877E-06, 5.93207E-06
RESU            ,DEPL            , 0.00000E+00,           1,39904   , 6.25000E-03,-3.59488E-03, 4.38542E-02,-6.23221E-07,-4.43471E-06, 5.64921E-06
RESU            ,DEPL            , 0.00000E+00,           1,39905   , 7.91667E-03,-3.59488E-03, 4.55208E-02,-6.69922E-07,-4.66273E-06, 5.68394E-06
RESU            ,DEPL            , 0.00000E+00,           1,39906   , 7.29167E-03,-2.51723E-03, 4.56239E-02,-6.46253E-07,-4.61906E-06, 5.77567E-06
RESU            ,DEPL            , 0.00000E+00,           1,39907   , 7.50000E-03, 9.18455E-18, 4.75000E-02,-6.32040E-07,-4.71981E-06, 5.98931E-06
RESU            ,DEPL            , 0.00000E+00,           1,39908   , 1.00000E-02, 1.16338E-17, 4.75000E-02,-6.02277E-07,-4.84832E-06, 6.05551E-06
RESU            ,DEPL            , 0.00000E+00,           1,39909   , 6.25000E-03,-3.60302E-03, 4.81144E-02,-7.62619E-07,-4.80471E-06, 5.59375E-06
RESU            ,DEPL            , 0.00000E+00,           1,39910   , 7.91667E-03,-3.60302E-03, 4.81144E-02,-7.42383E-07,-4.89247E-06, 5.64450E-06
RESU            ,DEPL            , 0.00000E+00,           1,39911   , 6.25000E-03,-6.47079E-03, 4.69375E-02,-8.02097E-07,-4.76950E-06, 5.29851E-06
RESU            ,DEPL            , 0.00000E+00,           1,39912   , 3.75000E-03,-6.47079E-03, 4.69375E-02,-8.19919E-07,-4.63705E-06, 5.21318E-06
RESU            ,DEPL            , 0.00000E+00,           1,39913   , 1.64602E-02,-3.29327E-02, 2.68289E-02,-1.26532E-06,-3.34649E-06, 1.66435E-06
RESU            ,DEPL            , 0.00000E+00,           1,39914   , 1.41097E-02,-3.32992E-02, 2.63019E-02,-1.25094E-06,-3.21288E-06, 1.59830E-06
RESU            ,DEPL            , 0.00000E+00,           1,39915   , 1.68092E-02,-3.64521E-02, 2.77064E-02,-1.38598E-06,-3.45021E-06, 1.23026E-06
RESU            ,DEPL            , 0.00000E+00,           1,39916   , 1.70369E-02,-3.54329E-02, 2.61481E-02,-1.34163E-06,-3.30985E-06, 1.33135E-06
RESU            ,DEPL            , 0.00000E+00,           1,39917   , 1.44587E-02,-3.68186E-02, 2.71794E-02,-1.37001E-06,-3.31344E-06, 1.17476E-06
RESU            ,DEPL            , 0.00000E+00,           1,39918   , 1.53480E-02,-3.72944E-02, 2.64795E-02,-1.38608E-06,-3.28100E-06, 1.11022E-06
RESU            ,DEPL            , 0.00000E+00,           1,39919   , 1.31194E-02,-3.60437E-02, 2.52698E-02,-1.31522E-06,-3.09068E-06, 1.23302E-06
RESU            ,DEPL            , 0.00000E+00,           1,39920   , 1.50279E-02,-3.43843E-02, 2.33594E-02,-1.26572E-06,-2.99427E-06, 1.40418E-06
RESU            ,DEPL            , 0.00000E+00,           1,39921   , 1.34609E-02,-3.46287E-02, 2.30081E-02,-1.25593E-06,-2.91257E-06, 1.36078E-06
RESU            ,DEPL            , 0.00000E+00,           1,39922   , 1.55757E-02,-3.62752E-02, 2.49212E-02,-1.34236E-06,-3.14717E-06, 1.20600E-06
RESU            ,DEPL            , 0.00000E+00,           1,39923   , 1.40086E-02,-3.65195E-02, 2.45699E-02,-1.33180E-06,-3.06124E-06, 1.16806E-06
RESU            ,DEPL            , 0.00000E+00,           1,39924   , 1.93342E-02,-3.78452E-02, 2.86721E-02,-1.46152E-06,-3.64572E-06, 1.07762E-06
RESU            ,DEPL            , 0.00000E+00,           1,39925   , 1.87623E-02,-3.91392E-02, 2.67293E-02,-1.47828E-06,-3.43316E-06, 9.07382E-07
RESU            ,DEPL            , 0.00000E+00,           1,39926   , 1.58957E-02,-3.92817E-02, 2.81057E-02,-1.46748E-06,-3.46108E-06, 9.03718E-07
RESU            ,DEPL            , 0.00000E+00,           1,39927   , 1.55144E-02,-4.01443E-02, 2.68105E-02,-1.47654E-06,-3.32224E-06, 7.97272E-07
RESU            ,DEPL            , 0.00000E+00,           1,39928   , 1.64649E-02,-3.67268E-02, 2.42052E-02,-1.35856E-06,-3.11654E-06, 1.14182E-06
RESU            ,DEPL            , 0.00000E+00,           1,39929   , 1.58559E-02,-3.86087E-02, 2.44683E-02,-1.41232E-06,-3.11821E-06, 9.34276E-07
RESU            ,DEPL            , 0.00000E+00,           1,39930   , 1.49667E-02,-3.81570E-02, 2.51843E-02,-1.39611E-06,-3.14931E-06, 9.93729E-07
RESU            ,DEPL            , 0.00000E+00,           1,39931   , 1.22827E-02,-3.89448E-02, 2.70911E-02,-1.40980E-06,-3.23116E-06, 9.27888E-07
RESU            ,DEPL            , 0.00000E+00,           1,39932   , 1.17107E-02,-4.02388E-02, 2.51483E-02,-1.42148E-06,-3.03597E-06, 7.68205E-07
RESU            ,DEPL            , 0.00000E+00,           1,39933   , 1.25474E-02,-3.73377E-02, 2.33269E-02,-1.33050E-06,-2.90729E-06, 1.04897E-06
RESU            ,DEPL            , 0.00000E+00,           1,39934   , 1.35054E-02,-3.89752E-02, 2.39413E-02,-1.39399E-06,-2.99107E-06, 8.84455E-07
RESU            ,DEPL            , 0.00000E+00,           1,39935   , 1.47443E-02,-3.68146E-02, 2.10004E-02,-1.31919E-06,-2.80256E-06, 1.06167E-06
RESU            ,DEPL            , 0.00000E+00,           1,39936   , 1.23938E-02,-3.71811E-02, 2.04734E-02,-1.30253E-06,-2.68783E-06, 1.00415E-06
RESU            ,DEPL            , 0.00000E+00,           1,39937   ,-3.84437E-03,-4.27127E-02, 1.64412E-02,-1.21423E-06,-2.01515E-06, 4.24346E-07
RESU            ,DEPL            , 0.00000E+00,           1,39938   ,-4.26839E-03,-4.44335E-02, 1.88833E-02,-1.25386E-06,-2.14169E-06, 3.47775E-07
RESU            ,DEPL            , 0.00000E+00,           1,39939   ,-4.45078E-03,-4.18539E-02, 1.83101E-02,-1.19900E-06,-2.10277E-06, 5.17687E-07
RESU            ,DEPL            , 0.00000E+00,           1,39940   ,-3.92029E-03,-4.37286E-02, 2.02985E-02,-1.25614E-06,-2.23429E-06, 4.11648E-07
RESU            ,DEPL            , 0.00000E+00,           1,39941   ,-2.97411E-03,-4.09505E-02, 1.99791E-02,-1.21183E-06,-2.23244E-06, 6.17200E-07
RESU            ,DEPL            , 0.00000E+00,           1,39942   ,-3.81999E-03,-4.00390E-02, 1.81134E-02,-1.17033E-06,-2.10767E-06, 6.50782E-07
RESU            ,DEPL            , 0.00000E+00,           1,39943   ,-4.10267E-03,-4.11490E-02, 1.97252E-02,-1.19910E-06,-2.19260E-06, 5.95463E-07
RESU            ,DEPL            , 0.00000E+00,           1,39944   ,-6.17062E-03,-3.93315E-02, 1.58801E-02,-1.11630E-06,-1.95619E-06, 6.43041E-07
RESU            ,DEPL            , 0.00000E+00,           1,39945   ,-5.57934E-03,-4.20160E-02, 1.80388E-02,-1.18489E-06,-2.06577E-06, 5.00763E-07
RESU            ,DEPL            , 0.00000E+00,           1,39946   ,-6.10519E-03,-3.97367E-02, 1.89071E-02,-1.13835E-06,-2.10533E-06, 6.87706E-07
RESU            ,DEPL            , 0.00000E+00,           1,39947   ,-5.15901E-03,-3.71407E-02, 1.86749E-02,-1.09602E-06,-2.11842E-06, 9.05075E-07
RESU            ,DEPL            , 0.00000E+00,           1,39948   ,-4.97663E-03,-3.95746E-02, 1.91784E-02,-1.15198E-06,-2.14387E-06, 7.09199E-07
RESU            ,DEPL            , 0.00000E+00,           1,39949   ,-7.01866E-03,-4.26616E-02, 2.07156E-02,-1.19382E-06,-2.19205E-06, 4.96427E-07
RESU            ,DEPL            , 0.00000E+00,           1,39950   ,-6.49650E-03,-4.16043E-02, 2.28384E-02,-1.19915E-06,-2.33848E-06, 6.05664E-07
RESU            ,DEPL            , 0.00000E+00,           1,39951   ,-4.70907E-03,-4.02539E-02, 2.15766E-02,-1.18581E-06,-2.29384E-06, 6.99878E-07
RESU            ,DEPL            , 0.00000E+00,           1,39952   ,-5.58303E-03,-3.86794E-02, 2.10298E-02,-1.13699E-06,-2.24043E-06, 8.21951E-07
RESU            ,DEPL            , 0.00000E+00,           1,39953   ,-4.60414E-03,-3.61597E-02, 2.22482E-02,-1.10117E-06,-2.34035E-06, 1.09101E-06
RESU            ,DEPL            , 0.00000E+00,           1,39954   , 1.66951E-02,-2.77391E-02,-3.20664E-02,-1.18639E-06,-3.87443E-06,-2.57531E-06
RESU            ,DEPL            , 0.00000E+00,           1,39955   , 1.27978E-02,-2.68839E-02,-3.17623E-02,-1.12622E-06,-3.67844E-06,-2.67193E-06
RESU            ,DEPL            , 0.00000E+00,           1,39956   , 1.32260E-02,-2.49708E-02,-3.27603E-02,-1.08415E-06,-3.78441E-06,-2.97372E-06
RESU            ,DEPL            , 0.00000E+00,           1,39957   , 1.56374E-02,-2.46370E-02,-3.34858E-02,-1.10257E-06,-3.96086E-06,-3.04963E-06
RESU            ,DEPL            , 0.00000E+00,           1,39958   , 1.51495E-02,-2.75972E-02,-3.43462E-02,-1.20285E-06,-4.06730E-06,-2.60406E-06
RESU            ,DEPL            , 0.00000E+00,           1,39959   , 1.62853E-02,-2.66687E-02,-3.49952E-02,-1.19052E-06,-4.18177E-06,-2.75477E-06
RESU            ,DEPL            , 0.00000E+00,           1,39960   , 1.36580E-02,-2.63207E-02,-3.37620E-02,-1.14493E-06,-3.92965E-06,-2.77842E-06
RESU            ,DEPL            , 0.00000E+00,           1,39961   , 1.47938E-02,-2.53922E-02,-3.44110E-02,-1.13353E-06,-4.04123E-06,-2.93251E-06
RESU            ,DEPL            , 0.00000E+00,           1,39962   , 9.68996E-03,-2.63402E-02,-3.33091E-02,-1.10962E-06,-3.72073E-06,-2.73283E-06
RESU            ,DEPL            , 0.00000E+00,           1,39963   , 1.17456E-02,-2.38206E-02,-3.41273E-02,-1.05896E-06,-3.86661E-06,-3.14050E-06
RESU            ,DEPL            , 0.00000E+00,           1,39964   , 1.28144E-02,-2.71309E-02,-3.47604E-02,-1.17980E-06,-4.01571E-06,-2.65702E-06
RESU            ,DEPL            , 0.00000E+00,           1,39965   , 1.23935E-02,-2.58916E-02,-3.56856E-02,-1.15417E-06,-4.09437E-06,-2.84268E-06
RESU            ,DEPL            , 0.00000E+00,           1,39966   , 1.32371E-02,-2.50814E-02,-3.46872E-02,-1.11805E-06,-4.00625E-06,-2.96699E-06
RESU            ,DEPL            , 0.00000E+00,           1,39967   , 1.48011E-02,-2.21621E-02,-3.62299E-02,-1.06274E-06,-4.22009E-06,-3.43317E-06
RESU            ,DEPL            , 0.00000E+00,           1,39968   , 1.56539E-02,-2.48098E-02,-3.63830E-02,-1.15004E-06,-4.30208E-06,-3.03730E-06
RESU            ,DEPL            , 0.00000E+00,           1,39969   , 1.40972E-02,-2.44989E-02,-3.66592E-02,-1.13687E-06,-4.26647E-06,-3.07232E-06
RESU            ,DEPL            , 0.00000E+00,           1,39970   , 1.43932E-02,-2.77797E-02,-3.84914E-02,-1.26617E-06,-4.52230E-06,-2.59673E-06
RESU            ,DEPL            , 0.00000E+00,           1,39971   , 1.67283E-02,-2.82460E-02,-3.80772E-02,-1.28309E-06,-4.57502E-06,-2.54226E-06
RESU            ,DEPL            , 0.00000E+00,           1,39972   , 1.60969E-02,-2.63870E-02,-3.94650E-02,-1.24419E-06,-4.70197E-06,-2.81808E-06
RESU            ,DEPL            , 0.00000E+00,           1,39973   , 7.99728E-03,-2.76791E-02,-3.22371E-02,-1.12088E-06,-3.55172E-06,-2.50950E-06
RESU            ,DEPL            , 0.00000E+00,           1,39974   , 1.16694E-02,-2.77765E-02,-3.10476E-02,-1.13513E-06,-3.56722E-06,-2.52180E-06
RESU            ,DEPL            , 0.00000E+00,           1,39975   , 9.99330E-03,-2.93624E-02,-3.29737E-02,-1.20086E-06,-3.72044E-06,-2.29418E-06
RESU            ,DEPL            , 0.00000E+00,           1,39976   , 1.20072E-02,-2.89304E-02,-3.33079E-02,-1.20718E-06,-3.83325E-06,-2.37677E-06
RESU            ,DEPL            , 0.00000E+00,           1,39977   , 1.00043E-02,-2.95313E-02,-3.49773E-02,-1.23884E-06,-3.94197E-06,-2.28806E-06
RESU            ,DEPL            , 0.00000E+00,           1,39978   , 1.16970E-02,-2.81925E-02,-3.60493E-02,-1.22646E-06,-4.12408E-06,-2.50160E-06
RESU            ,DEPL            , 0.00000E+00,           1,39979   , 1.31356E-02,-2.80378E-02,-3.40226E-02,-1.19846E-06,-3.95183E-06,-2.52150E-06
RESU            ,DEPL            , 0.00000E+00,           1,39980   , 1.20182E-02,-2.90994E-02,-3.53115E-02,-1.24398E-06,-4.05916E-06,-2.36851E-06
RESU            ,DEPL            , 0.00000E+00,           1,39981   , 1.50025E-02,-2.90779E-02,-3.09944E-02,-1.20152E-06,-3.70117E-06,-2.35597E-06
RESU            ,DEPL            , 0.00000E+00,           1,39982   , 1.23284E-02,-2.98286E-02,-3.25595E-02,-1.22606E-06,-3.77019E-06,-2.24328E-06
RESU            ,DEPL            , 0.00000E+00,           1,39983   , 1.38961E-02,-3.03085E-02,-3.42869E-02,-1.27686E-06,-4.02655E-06,-2.20262E-06
RESU            ,DEPL            , 0.00000E+00,           1,39984   , 1.55888E-02,-2.89696E-02,-3.53589E-02,-1.26175E-06,-4.21050E-06,-2.41400E-06
RESU            ,DEPL            , 0.00000E+00,           1,39985   , 1.35749E-02,-2.94102E-02,-3.50354E-02,-1.25872E-06,-4.09336E-06,-2.33391E-06
RESU            ,DEPL            , 0.00000E+00,           1,39986   , 9.31520E-03,-3.17963E-02,-3.52754E-02,-1.30686E-06,-3.96044E-06,-1.97188E-06
RESU            ,DEPL            , 0.00000E+00,           1,39987   , 1.16503E-02,-3.22626E-02,-3.48612E-02,-1.33005E-06,-4.01056E-06,-1.92148E-06
RESU            ,DEPL            , 0.00000E+00,           1,39988   , 1.23560E-02,-3.02879E-02,-3.76145E-02,-1.31926E-06,-4.34790E-06,-2.21708E-06
RESU            ,DEPL            , 0.00000E+00,           1,39989   , 1.39127E-02,-3.05988E-02,-3.73383E-02,-1.33179E-06,-4.38261E-06,-2.18239E-06
RESU            ,DEPL            , 0.00000E+00,           1,39990   , 2.60104E-02,-2.95568E-02,-3.03751E-02,-1.28828E-06,-4.07957E-06,-2.32265E-06
RESU            ,DEPL            , 0.00000E+00,           1,39991   , 2.43185E-02,-3.08413E-02,-2.92371E-02,-1.30564E-06,-3.89614E-06,-2.11886E-06
