#
#--------------------------------------------------------------------------------
##ASTER 18.00.12 CONCEPT 00000015 CALCULE LE 08/09/2026 A 13:53:13 DE TYPE        
RESULTAT,NOM_CHAM,INST,NUME_ORDRE,MAILLE,NOEUD,SOUS_POINT,COOR_X,COOR_Y,COOR_Z,N,VY,VZ,MT,MFY,MFZ
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,13      ,16      ,           1, 3.24944E+00, 1.33329E-01, 0.00000E+00,-1.56030E+03,-8.38437E+00, 1.45545E+03,-1.53404E+02, 1.45534E+01,-2.41223E+02
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,13      ,49      ,           1, 3.24067E+00, 1.21505E-01, 0.00000E+00,-1.56030E+03,-9.98881E+00, 1.45713E+03,-1.53404E+02,-6.89602E+00,-2.41370E+02
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,14      ,16      ,           1, 3.24944E+00, 1.33329E-01, 0.00000E+00,-1.65079E+03,-1.19146E+02, 1.34671E+03,-1.37354E+02, 3.62485E+00,-2.51105E+02
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,14      ,17      ,           1, 3.26458E+00, 1.58581E-01, 0.00000E+00,-1.65079E+03,-1.15945E+02, 1.34335E+03,-1.37354E+02, 4.32234E+01,-2.47644E+02
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,14      ,50      ,           1, 3.25701E+00, 1.45955E-01, 0.00000E+00,-1.65079E+03,-1.17546E+02, 1.34503E+03,-1.37354E+02, 2.34241E+01,-2.49375E+02
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,15      ,17      ,           1, 3.26458E+00, 1.58581E-01, 0.00000E+00,-1.72539E+03,-2.33128E+02, 1.22957E+03,-1.23026E+02, 3.33393E+01,-2.56544E+02
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,15      ,18      ,           1, 3.27716E+00, 1.85195E-01, 0.00000E+00,-1.72539E+03,-2.29935E+02, 1.22620E+03,-1.23026E+02, 6.94890E+01,-2.49728E+02
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,15      ,51      ,           1, 3.27087E+00, 1.71888E-01, 0.00000E+00,-1.72539E+03,-2.31532E+02, 1.22789E+03,-1.23026E+02, 5.14141E+01,-2.53136E+02
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,16      ,18      ,           1, 3.27716E+00, 1.85195E-01, 0.00000E+00,-1.78337E+03,-3.52415E+02, 1.10852E+03,-1.10545E+02, 6.05371E+01,-2.57765E+02
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,16      ,19      ,           1, 3.28708E+00, 2.12915E-01, 0.00000E+00,-1.78337E+03,-3.49230E+02, 1.10514E+03,-1.10545E+02, 9.31228E+01,-2.47436E+02
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,16      ,52      ,           1, 3.28212E+00, 1.99055E-01, 0.00000E+00,-1.78337E+03,-3.50822E+02, 1.10683E+03,-1.10545E+02, 7.68300E+01,-2.52601E+02
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,17      ,19      ,           1, 3.28708E+00, 2.12915E-01, 0.00000E+00,-1.82417E+03,-4.75825E+02, 9.84727E+02,-1.00019E+02, 8.49820E+01,-2.54737E+02
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,17      ,20      ,           1, 3.29424E+00, 2.41473E-01, 0.00000E+00,-1.82417E+03,-4.72649E+02, 9.81341E+02,-1.00019E+02, 1.13923E+02,-2.40775E+02
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,17      ,53      ,           1, 3.29066E+00, 2.27194E-01, 0.00000E+00,-1.82417E+03,-4.74237E+02, 9.83034E+02,-1.00019E+02, 9.94525E+01,-2.47756E+02
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,18      ,20      ,           1, 3.29424E+00, 2.41473E-01, 0.00000E+00,-1.84740E+03,-6.02134E+02, 8.59391E+02,-9.15338E+01, 1.06464E+02,-2.47471E+02
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,18      ,21      ,           1, 3.29856E+00, 2.70595E-01, 0.00000E+00,-1.84740E+03,-5.98966E+02, 8.55997E+02,-9.15338E+01, 1.31715E+02,-2.29790E+02
RESU            ,EFGE_ELNO       , 1.00000E+00,           1,18      ,54      ,           1, 3.29640E+00, 2.56034E-01, 0.00000E+00,-1.84740E+03,-6.00550E+02, 8.57694E+02,-9.15338E+01, 1.19090E+02,-2.38630E+02
